0,1,2
0.7425789778941114,-0.2260979214717309,1.0
1.5778519044564838,-0.4202528966570485,1.0
2.306623565655748,0.0420892196821601,1.0
1.8820221175620413,-0.3711329896216347,1.0
0.3705656919721841,-0.6124885062715021,1.0
0.2207708886072654,0.0821512448821222,1.0
1.8966391067489765,0.2644827942327901,1.0
1.5281438027664516,-0.2413380693007744,1.0
2.0501123860272146,-0.4345085764266396,1.0
-0.0125853911679092,-0.0332670395444683,1.0
-0.766257206909668,-0.176714972610655,0.0
1.761832583041454,-0.228338051922974,1.0
0.4748517413075633,0.9090397224141172,0.0
1.475535916300546,-0.6236623663585998,1.0
1.7879264822202336,0.2776453631133436,1.0
-0.6294645177734643,0.3569394500756121,0.0
-1.115537084393711,0.6988467510924317,0.0
0.8326263824741494,-0.2722820709449021,1.0
1.8780752585922529,-0.1823700914084397,1.0
0.3888006124036952,0.9487507929797312,0.0
1.2976848914767287,-0.5681678591668178,1.0
0.88532975698142,-0.4569335113435122,1.0
0.8957945519509133,0.5262678342914441,0.0
-0.6585766338441035,0.1899922443200571,0.0
1.2008835275476408,0.2102940511771326,0.0
-0.004393866524669,0.3251755920935381,1.0
0.8358372478547398,0.9868817288299224,0.0
1.0246992118619296,-0.2093877716030328,1.0
-0.3577639415193804,1.1679958014520853,0.0
1.0727062790418949,0.4931615805959837,0.0
-0.3975298664794581,1.2737973741666877,0.0
-0.7440437793554749,1.1980577990800183,0.0
0.4588440721923015,-0.7173702220582202,1.0
0.9586489482763432,0.1577479422840025,0.0
0.2521208437270772,0.0422636953266709,1.0
0.5753392796469589,0.6283949514595704,0.0
0.6909871388774647,-0.5523433321268012,1.0
0.4717520474624064,0.6908132794018806,0.0
-0.6597716428603233,0.81663953415264,0.0
0.7160445279442973,0.8605895729121624,0.0
0.3596309971044564,0.1562058631532998,1.0
0.7165089591284862,-0.3460750241193347,1.0
1.0566589504498245,-0.4362267831901975,1.0
0.540389848720815,-0.2029560040388428,1.0
0.1203124007338672,-0.3148422239127171,1.0
-0.9942095315069645,0.2040057473116883,0.0
0.6823626045009926,0.9083583952258936,0.0
0.6430997296118565,-0.5131669925641528,1.0
0.9371380774421868,-0.648617471246634,1.0
0.7650797643387584,0.749980246217749,0.0
-0.8324620450652718,0.2499066250784902,0.0
0.7252014997708428,0.2740043430860272,0.0
-0.6381830593500475,1.025419600677836,0.0
0.451306539164892,0.86395205138393,0.0
0.8460765240346683,-0.3699976121931353,1.0
0.5098848334609419,0.5802291585125712,0.0
1.2477353440830097,0.6083372118143825,0.0
1.31036576494423,-0.1232223576030592,1.0
-0.8606451411064986,0.0759638277266079,0.0
0.0774673219765408,0.867332876414021,0.0
0.1871430083531422,-0.1301639568527292,1.0
-0.8828705287462297,-0.061662401911881,0.0
0.4115918345183959,1.0489957681321151,0.0
0.1686174819793182,0.7727839451005358,0.0
-0.3865006588066546,0.9434384997234828,0.0
-1.2302452798931405,0.8067230787130931,0.0
0.1240852273956078,-0.2546164495961992,1.0
0.6318033430695926,1.0386251167293137,0.0
0.9381129937960349,-0.1139000082299517,1.0
0.9188514524718894,0.2662448822107227,0.0
0.0523334546412355,-0.009698472567199,1.0
1.5921463483620828,-0.0273835090297412,1.0
1.5254666095691674,0.1348354567793407,1.0
1.6514850788250044,-0.1639492426834148,1.0
-0.223897861077414,0.8721117521774959,0.0
-0.0016277492249255,0.192769861756763,1.0
0.7483890691037827,0.5130938261117031,0.0
1.1342045847889994,-0.3001159338395399,1.0
-0.212416621215614,1.1653270301814966,0.0
1.992952988717876,0.3803341668092441,1.0
0.7421287934479567,0.7906575179283378,0.0
1.989939801187172,-0.3598035093905273,1.0
-0.6201800737684947,0.9745268127044432,0.0
1.4618630266406296,-0.3511459888248113,1.0
0.4729598410549246,-0.2197667776222265,1.0
0.0613104097663922,0.9112570761833334,0.0
-0.8719505054207091,0.9767521726625434,0.0
-0.4758808092754727,1.0357911781099522,0.0
1.2230098713649042,-0.5800669125521771,1.0
0.7004338456011754,-0.5550423258193222,1.0
-0.7650037038953146,-0.1597517482414047,0.0
1.5663782594536828,-0.5958793318595873,1.0
1.18303232623421,-0.0865492733504047,0.0
1.094571643369617,0.095300331157421,0.0
-0.8486114228953344,-0.1875424493964644,0.0
1.2516678523536406,-0.5841133895806698,1.0
1.864688609813406,-0.6692724383298405,1.0
0.0248719899613188,0.0099016165166239,1.0
0.3907934349430567,0.8126540937664496,0.0
0.2805285928908472,0.9249723749679752,0.0
-0.4817934622246831,0.6604430760650915,0.0
0.0784664052205589,0.6599783459764235,0.0
-0.3612942968936531,0.92892439536701,0.0
2.030051555684046,0.2224033564708854,1.0
2.029727917464017,0.408396640022644,1.0
-0.6385268812187412,0.322741052974437,0.0
-0.0014556343824412,0.908368242023155,0.0
1.8405038788991024,-0.2033328041658876,1.0
0.4018343644766755,0.7667329620184037,0.0
-0.9728699498807996,0.5634565894385204,0.0
-0.2202134306680078,1.3606852668092164,0.0
0.3314621197945392,-0.2013725626470936,1.0
1.2191561440402672,-0.1897048142259804,1.0
0.9766467394659908,-0.2454735566378337,1.0
1.1788231199094166,-0.4505989021681367,1.0
1.0184607028068644,0.526103827257232,0.0
0.5071500694836202,-0.3354637692836398,1.0
-0.0475878466707546,0.8860257839242947,0.0
1.0760589636131328,-0.0924659285326753,0.0
-1.086388692190186,0.4295916638336816,0.0
1.4236024292568028,-0.3410194206146184,1.0
1.833038415038352,0.7823037665026593,1.0
1.6636090444665217,-0.6160381103293495,1.0
0.344828444156322,0.9775190786861492,0.0
0.2683984043028068,1.0586626131927646,0.0
-1.262803598859778,0.1187600251399956,0.0
-0.7118626815218484,0.6215981552026112,0.0
1.850888260612338,-0.0116962232549853,1.0
0.7174251760831745,-0.4303943078308128,1.0
-0.9414758083824396,0.3926025757811147,0.0
0.7167559675633535,0.739004554202007,0.0
0.853607111779176,-0.1404624525811206,0.0
1.9352937407685955,0.6091568190403471,1.0
2.3035454006351026,0.2678905472669023,1.0
-1.047909117741573,0.6397690062107984,0.0
-0.5734273089037464,1.0052925144523264,0.0
-0.0382189505793891,0.3156726535116343,1.0
0.8947332303813837,-0.1265336378479005,1.0
-0.0290982188110373,0.6902068183966357,0.0
0.8868569491434326,0.5083032230754602,0.0
0.10014249375528,0.8235590657417146,0.0
1.7637967837237256,-0.152278121090043,1.0
1.0673478542834034,-0.3000741260295416,1.0
0.7471280943831506,-0.7756988432590517,1.0
-0.8935457311591974,0.3297728602906693,0.0
0.0915914662268054,0.90309458870212,1.0
0.7305342232294438,-0.3531969687295725,1.0
0.1812549104322443,0.7505329099900901,0.0
-0.0483976386036429,0.1712791404140376,1.0
0.8041419984269368,-0.2635446747293773,1.0
-1.0002239633311836,0.0774223858911519,0.0
0.1601160075734273,-0.1512624236715249,1.0
-0.1039990321402359,0.2000560743616666,1.0
1.9318026941016075,-0.1408950381798318,1.0
-0.5868446211547145,0.6558739542490574,0.0
1.026901619798464,0.3016871720690056,0.0
-0.6581637767288157,0.6376158620382746,0.0
0.364969578921602,-0.5997522924315692,1.0
0.1615618946298644,-0.3248492953791069,1.0
2.096999140921043,0.0187899905985102,1.0
0.1061405276812302,0.3288842615041129,1.0
-0.2696442191219084,1.0278504152546526,0.0
0.6966146646351483,-0.52341970910279,1.0
0.1561292065271323,0.3031098914786119,1.0
-0.2080987684820305,0.4724248987560064,1.0
0.8798922819160179,-0.4099126283880085,0.0
0.9406874993579852,1.0347852930837314,0.0
0.929534498674219,-0.3818030399544379,1.0
1.738392593039351,-0.157695910009524,1.0
-0.4322699360995635,0.8159187796088309,0.0
0.5872885246922053,0.2831191736195463,0.0
0.5125732877694692,0.8365935604765466,0.0
1.001947899503167,0.1461510709402756,0.0
0.7934774819020247,0.3351257144995235,0.0
0.1439935864628156,0.2197235874891252,1.0
0.6038093564917696,0.7116807046548838,0.0
-0.0091915745109216,0.5209255357122671,1.0
-0.912220862251724,0.4348206533147407,0.0
0.2945720044314559,0.5865667892057937,1.0
0.0807950316748679,-0.0808718665818062,1.0
0.5055010339755008,0.8516622563926081,0.0
0.0840214318035104,0.4500988533285116,1.0
1.6634204786501052,0.1802219319542221,1.0
2.0454353505064486,0.1604511796979212,1.0
-0.8692753870533928,0.3315761226826251,0.0
0.0891071059392883,0.9843673446044282,0.0
0.1308289684196857,0.5122059369722521,1.0
-0.317333888813499,1.133566466663792,0.0
0.260693534773218,-0.264513922883609,1.0
1.682727860035355,0.0522340855828,1.0
2.058093085507768,-0.0197216912502781,1.0
-0.1629744632121492,0.7767288651709108,0.0
-0.5444616393000568,0.8328926815745099,0.0
-0.5653163853422318,1.027404614488288,0.0
2.236919907120267,-0.0475621934812433,1.0
-0.6058957726303741,0.6683621619257027,0.0
